incident_number,date_time_of_call,animal_type,animal_type_int,latitude,longitude
56469101,2010-04-15T13:44:00Z,cat,2,51.57057981,0.098207401
56674101,2010-04-15T19:33:00Z,dog,4,51.47545277,-0.350208875
58438101,2010-04-18T14:59:00Z,bird,1,51.64895631,-0.169689366
58835101,2010-04-19T04:03:00Z,deer,3,51.57654492,0.028513822
59503101,2010-04-20T08:35:00Z,dog,4,51.6082287,-0.041001921
60261101,2010-04-21T15:33:00Z,bird,1,51.64307706,-0.164043589
60892101,2010-04-22T16:03:00Z,bird,1,51.5929514,-0.384054247
62095101,2010-04-24T10:13:00Z,fox,5,51.54574541,-0.235706516
62726101,2010-04-24T23:51:00Z,cat,2,51.51950016,-0.117372256
64733101,2010-04-28T12:38:00Z,bird,1,51.54693752,-0.204622646
65446101,2010-04-29T16:38:00Z,unknown - wild animal,8,51.42204994,-0.148132378
65462101,2010-04-29T17:00:00Z,dog,4,51.46881023,0.196269169
68283101,2010-05-03T20:12:00Z,dog,4,51.38120525,-0.233806795
69271101,2010-05-05T17:59:00Z,cat,2,51.41926959,-0.148604304
69604101,2010-05-06T11:19:00Z,bird,1,51.56448516,-0.119280134
69934101,2010-05-06T20:05:00Z,bird,1,51.54523804,-0.202281067
70019101,2010-05-06T22:49:00Z,dog,4,51.54876661,-0.214286344
70335101,2010-05-07T15:40:00Z,cat,2,51.46027274,-0.100016667
70978101,2010-05-08T17:20:00Z,cat,2,51.60866891,-0.480271017
71260101,2010-05-09T05:35:00Z,deer,3,51.67889115,-0.102248994
71770101,2010-05-10T06:40:00Z,cat,2,51.48009572,-0.177827129
71912101,2010-05-10T12:43:00Z,cat,2,51.54377406,-0.096366834
72228101,2010-05-10T23:26:00Z,Other,9,51.636755,-0.016519754
72442101,2010-05-11T13:50:00Z,cat,2,51.57497172,-0.385096366
72956101,2010-05-12T11:56:00Z,bird,1,51.40925784,-0.229922539
73131101,2010-05-12T16:54:00Z,cat,2,51.39236872,-0.069799461
73471101,2010-05-13T10:05:00Z,cat,2,51.36522549,-0.025357425
74238101,2010-05-14T15:56:00Z,bird,1,51.55858229,-0.180648982
74378101,2010-05-14T19:58:00Z,cat,2,51.40557454,-0.298146071
74722101,2010-05-15T11:47:00Z,cat,2,51.43038322,-0.16280033
75830101,2010-05-17T08:56:00Z,dog,4,51.34147219,0.066635966
75871101,2010-05-17T10:54:00Z,cat,2,51.44019322,-0.359781932
75971101,2010-05-17T14:52:00Z,bird,1,51.56569694,-0.217648823
76439101,2010-05-18T10:53:00Z,cat,2,51.33748612,-0.135936602
78181101,2010-05-21T09:46:00Z,Other,9,51.52023186,-0.108073553
78510101,2010-05-21T18:47:00Z,cat,2,51.44896586,-0.330856942
80517101,2010-05-24T13:25:00Z,cat,2,51.57167431,-0.127411032
80554101,2010-05-24T14:30:00Z,cat,2,51.5326163,-0.088758164
80593101,2010-05-24T15:30:00Z,cat,2,51.57167431,-0.127411032
81518101,2010-05-25T18:13:00Z,cat,2,51.58101098,-0.409187808
81930101,2010-05-26T11:58:00Z,cat,2,51.38614872,-0.160002221
82540101,2010-05-27T11:33:00Z,cat,2,51.42230265,0.020554012
84519101,2010-05-30T18:44:00Z,bird,1,51.62539042,-0.013966943
84569101,2010-05-30T19:44:00Z,unknown - domestic animal or pet,7,51.44219937,-0.105155644
84915101,2010-05-31T13:31:00Z,bird,1,51.50950086,-0.052444265
85446101,2010-06-01T11:55:00Z,bird,1,51.605864,-0.077424536
88642101,2010-06-06T09:57:00Z,bird,1,51.40448874,-0.214909046
88816101,2010-06-06T17:01:00Z,bird,1,51.40448874,-0.214909046
89282101,2010-06-07T11:38:00Z,bird,1,51.54036014,0.127390614
89353101,2010-06-07T13:46:00Z,cat,2,51.36071184,-0.155649689
89432101,2010-06-07T16:19:00Z,dog,4,51.51640824,-0.203489105
89514101,2010-06-07T18:33:00Z,bird,1,51.45138262,0.039440163
90438101,2010-06-09T15:49:00Z,cat,2,51.44553346,-0.19857294
91792101,2010-06-11T23:44:00Z,cat,2,51.48687573,-0.189411354
91980101,2010-06-12T11:21:00Z,bird,1,51.56552774,-0.126552477
93111101,2010-06-14T09:46:00Z,deer,3,51.57760408,-0.398035334
93813101,2010-06-15T16:24:00Z,bird,1,51.54422563,-0.06356643
93843101,2010-06-15T17:34:00Z,cat,2,51.50799514,-0.266520181
94233101,2010-06-16T11:45:00Z,fox,5,51.5879737,-0.120418399
95514101,2010-06-18T13:16:00Z,bird,1,51.49490678,-0.042794826
95570101,2010-06-18T15:26:00Z,unknown - domestic animal or pet,7,51.4287666,-0.176186377
96006101,2010-06-19T11:57:00Z,bird,1,51.4906317,-0.283730286
96413101,2010-06-19T21:50:00Z,unknown - domestic animal or pet,7,51.41470863,-0.098512258
96549101,2010-06-20T05:42:00Z,dog,4,51.54076847,-0.265000624
96641101,2010-06-20T11:30:00Z,dog,4,51.45223909,-0.213666357
408102,2010-06-21T16:17:00Z,bird,1,51.53918296,-0.232860104
97326101,2010-06-22T11:57:00Z,cat,2,51.54747034,-0.0262165
97555101,2010-06-22T16:52:00Z,bird,1,51.46744701,-0.070174601
98136101,2010-06-23T12:40:00Z,dog,4,51.41691733,-0.18103009
98594101,2010-06-23T21:34:00Z,cat,2,51.48260313,-0.409518181
98661101,2010-06-23T22:34:00Z,dog,4,51.55641561,-0.105677568
99084101,2010-06-24T16:11:00Z,dog,4,51.49425381,-0.013606633
99291101,2010-06-24T20:30:00Z,bird,1,51.51839395,-0.115126079
99545101,2010-06-25T09:00:00Z,cat,2,51.59081719,0.081353631
99960101,2010-06-25T18:29:00Z,cat,2,51.47439037,0.084200227
100615101,2010-06-26T15:31:00Z,dog,4,51.54651639,-0.042829892
100633101,2010-06-26T15:59:00Z,bird,1,51.54567065,-0.479659599
100733101,2010-06-26T17:56:00Z,bird,1,51.55593,-0.16508846
100859101,2010-06-26T20:26:00Z,bird,1,51.6313061,-0.263947154
101869101,2010-06-27T22:52:00Z,cat,2,51.61256448,-0.158775862
102221101,2010-06-28T12:47:00Z,cat,2,51.41701984,-0.079777516
103894101,2010-06-30T11:29:00Z,unknown - domestic animal or pet,7,51.59330524,-0.069985331
104212101,2010-06-30T18:57:00Z,dog,4,51.55825479,-0.041388455
105429101,2010-07-02T08:31:00Z,horse,6,51.49783354,0.159326523
106377101,2010-07-03T13:36:00Z,cat,2,51.54090085,-0.158612499
106783101,2010-07-03T20:54:00Z,cat,2,51.47194678,-0.358614634
108173101,2010-07-05T11:18:00Z,cat,2,51.45554082,-0.022197768
108334101,2010-07-05T14:57:00Z,horse,6,51.42415633,0.140054795
109997101,2010-07-07T15:12:00Z,bird,1,51.51039458,-0.123238552
110211101,2010-07-07T19:34:00Z,dog,4,51.50919957,0.001757646
110217101,2010-07-07T19:41:00Z,deer,3,51.66537414,-0.029571393
112055101,2010-07-09T20:50:00Z,cat,2,51.4590169,-0.13605642
113351101,2010-07-10T23:45:00Z,fox,5,51.41649044,-0.197643557
114832101,2010-07-12T19:15:00Z,bird,1,51.60527261,-0.072077343
115623101,2010-07-13T21:53:00Z,bird,1,51.60407944,-0.070062827
116271101,2010-07-15T06:16:00Z,cat,2,51.37467435,0.086406343
116813101,2010-07-15T23:36:00Z,cat,2,51.54168443,-0.055641527
117544101,2010-07-16T23:08:00Z,dog,4,51.61886816,-0.048084728
117804101,2010-07-17T11:18:00Z,cat,2,51.53888335,-0.117610431
117819101,2010-07-17T11:49:00Z,Other,9,51.525511,-0.205985016
118253101,2010-07-17T21:24:00Z,cat,2,51.52948087,0.025700736
119188101,2010-07-19T05:32:00Z,cat,2,51.52225487,-0.008653906
120568101,2010-07-20T17:36:00Z,bird,1,51.55656957,-0.398616075
121120101,2010-07-21T07:14:00Z,fox,5,51.41886771,-0.136280312
122107101,2010-07-22T10:27:00Z,cat,2,51.57969128,-0.02730388
122530101,2010-07-22T23:08:00Z,dog,4,51.44517473,-0.264841368
123241101,2010-07-23T21:39:00Z,cat,2,51.56751532,0.127560848
123273101,2010-07-23T22:57:00Z,dog,4,51.65043493,-0.117054331
123783101,2010-07-24T16:10:00Z,bird,1,51.53275251,0.055245138
124697101,2010-07-25T14:12:00Z,cat,2,51.45796417,-0.162225941
125476101,2010-07-26T13:39:00Z,cat,2,51.61673275,-0.329214813
125540101,2010-07-26T15:16:00Z,dog,4,51.49739756,-0.237258242
126024101,2010-07-27T03:02:00Z,bird,1,51.41161515,-0.299834423
126116101,2010-07-27T08:05:00Z,bird,1,51.41359923,-0.126773166
126830101,2010-07-28T11:05:00Z,cat,2,51.61492821,-0.019580353000000002
126895101,2010-07-28T12:43:00Z,cat,2,51.48562702,-0.063962559
127800101,2010-07-29T13:30:00Z,dog,4,51.40485248,-0.129229831
128604101,2010-07-30T13:08:00Z,Other,9,51.59654435,-0.061921232
128740101,2010-07-30T16:30:00Z,bird,1,51.50996472,-0.118298749
129048101,2010-07-30T21:44:00Z,Other,9,51.3629704,-0.199098566
129261101,2010-07-31T06:15:00Z,Other,9,51.66993903,-0.068868485
129960101,2010-07-31T22:44:00Z,Other,9,51.58974651,0.1649373
130577101,2010-08-01T17:21:00Z,bird,1,51.48198358,0.179474875
130721101,2010-08-01T19:24:00Z,cat,2,51.44480106,-0.046190511
130810101,2010-08-01T21:14:00Z,cat,2,51.50086467,-0.082249296
131115101,2010-08-02T12:35:00Z,dog,4,51.60410305,-0.35180198
133381101,2010-08-05T14:31:00Z,bird,1,51.47053639,-0.206990913
134823101,2010-08-07T14:53:00Z,bird,1,51.53166771,-0.103994716
135035101,2010-08-07T20:54:00Z,bird,1,51.52479443,-0.07293985
135844101,2010-08-09T02:58:00Z,deer,3,51.60304219,0.245572324
137899101,2010-08-12T16:52:00Z,dog,4,51.5613255,0.208053787
138463101,2010-08-13T17:12:00Z,dog,4,51.44224725,-0.313805479
140766101,2010-08-17T12:13:00Z,horse,6,51.36630647,-0.094441367
140977101,2010-08-17T19:27:00Z,cat,2,51.43194195,-0.305697126
141020101,2010-08-17T20:29:00Z,cat,2,51.46600036,-0.283703981
142028101,2010-08-19T15:57:00Z,cat,2,51.5003067,-0.329140491
142434101,2010-08-20T10:48:00Z,cat,2,51.49403846,0.063429055
143104101,2010-08-21T12:10:00Z,bird,1,51.56529283,-0.092467492
143684101,2010-08-22T05:42:00Z,cat,2,51.53233538,0.055442633
143724101,2010-08-22T08:33:00Z,cat,2,51.603976780000004,0.095328095
144631101,2010-08-23T20:20:00Z,dog,4,51.38287195,-0.063243189
145674101,2010-08-25T18:26:00Z,bird,1,51.54686396,-0.20334192
145807101,2010-08-25T21:47:00Z,cat,2,51.51239452,-0.053949357
147438101,2010-08-28T17:47:00Z,cat,2,51.42916325,-0.303829153
147864101,2010-08-29T11:00:00Z,cat,2,51.54587959,-0.058087753
148673101,2010-08-30T18:41:00Z,dog,4,51.48629505,-0.077228935
150566101,2010-09-02T20:21:00Z,cat,2,51.50819469,-0.271513023
151656101,2010-09-04T17:14:00Z,unknown - domestic animal or pet,7,51.55211837,-0.097980233
151960101,2010-09-05T03:20:00Z,cat,2,51.55782991,0.005075484
152182101,2010-09-05T16:15:00Z,cat,2,51.39965376,-0.241276831
152210101,2010-09-05T17:03:00Z,cat,2,51.54099471,-0.346728568
152516101,2010-09-06T09:47:00Z,cat,2,51.54652667,-0.377782122
153576101,2010-09-08T08:56:00Z,horse,6,51.48347985,-0.400586934
155918101,2010-09-12T10:30:00Z,dog,4,51.52804493,0.028131124
156017101,2010-09-12T14:05:00Z,deer,3,51.34293642,-0.046548067
156108101,2010-09-12T17:10:00Z,horse,6,51.53365336,0.203298178
156680101,2010-09-13T17:13:00Z,cat,2,51.55512109,-0.056280803
157014101,2010-09-14T09:39:00Z,bird,1,51.53155726,-0.451152068
157241101,2010-09-14T16:56:00Z,cat,2,51.46981036,-0.101449112
161076101,2010-09-21T02:41:00Z,dog,4,51.41816986,-0.072595726
161146101,2010-09-21T08:42:00Z,fox,5,51.35475923,-0.148276762
161392101,2010-09-21T16:32:00Z,Other,9,51.5245613,-0.107202071
161827101,2010-09-22T09:22:00Z,horse,6,51.61948023,0.225827382
162959101,2010-09-24T10:50:00Z,dog,4,51.6688445,-0.095452158
163121101,2010-09-24T16:43:00Z,dog,4,51.58091804,0.024710319
164237101,2010-09-26T13:21:00Z,cat,2,51.52866636,-0.189526437
164837101,2010-09-27T15:43:00Z,horse,6,51.60870464,-0.034510989
165357101,2010-09-28T15:32:00Z,dog,4,51.46196733,-0.179614115
165500101,2010-09-28T19:17:00Z,Other,9,51.61390438,-0.346015882
166714101,2010-09-30T23:46:00Z,cat,2,51.55546674,-0.040830133
168970101,2010-10-04T13:06:00Z,cat,2,51.489811950000004,-0.064159714
170525101,2010-10-07T02:15:00Z,horse,6,51.4567727,0.196065531
171408101,2010-10-08T18:11:00Z,bird,1,51.59306395,-0.382433287
173382101,2010-10-11T23:17:00Z,bird,1,51.59784015,-0.236373124
173608101,2010-10-12T12:54:00Z,cat,2,51.57919139,0.122404717
173702101,2010-10-12T16:38:00Z,cat,2,51.54598544,-0.376359118
174234101,2010-10-13T17:00:00Z,dog,4,51.44517473,-0.264841368
174255101,2010-10-13T17:30:00Z,dog,4,51.44517473,-0.264841368
174735101,2010-10-14T12:59:00Z,cat,2,51.60852661,-0.280326808
174979101,2010-10-14T21:11:00Z,cat,2,51.36341262,-0.146706757
175252101,2010-10-15T12:44:00Z,cat,2,51.51428155,0.037709449
175348101,2010-10-15T16:15:00Z,cat,2,51.45729913,-0.025677258
177051101,2010-10-18T10:41:00Z,dog,4,51.64181232,-0.163097421
177212101,2010-10-18T16:20:00Z,dog,4,51.62089326,0.0135448
178742101,2010-10-21T12:53:00Z,dog,4,51.48583275,-0.29010391
180721101,2010-10-24T16:22:00Z,bird,1,51.47907203,-0.322615354
181782101,2010-10-26T12:53:00Z,fox,5,51.52217519,-0.05971633
182228101,2010-10-27T09:25:00Z,cat,2,51.43754704,-0.136930342
182984101,2010-10-28T15:33:00Z,horse,6,51.57593971,0.25810753
183102101,2010-10-28T19:18:00Z,cat,2,51.58731833,0.033684964
183890101,2010-10-30T09:46:00Z,dog,4,51.47258539,0.003579963
184650101,2010-10-31T13:48:00Z,cat,2,51.37357273,-0.188596227
186795101,2010-11-04T13:17:00Z,cat,2,51.59202436,0.004255643
187375101,2010-11-05T14:38:00Z,bird,1,51.48150021,-0.447966119
188198101,2010-11-06T09:52:00Z,Other,9,51.5524998,-0.149936393
189713101,2010-11-08T14:45:00Z,cat,2,51.57080353,0.131206591
191993101,2010-11-12T18:34:00Z,dog,4,51.52344323,0.010238996
192533101,2010-11-13T17:37:00Z,dog,4,51.61356123,-0.120676367
192955101,2010-11-14T13:23:00Z,bird,1,51.43315162,-0.144432095
193975101,2010-11-16T12:16:00Z,cat,2,51.44125772,-0.243952581
194569101,2010-11-17T14:45:00Z,cat,2,51.52241866,-0.030615749
194813101,2010-11-17T23:23:00Z,dog,4,51.43399532,-0.095567956
195387101,2010-11-19T02:36:00Z,dog,4,51.51458448,-0.389409353
199442101,2010-11-26T16:00:00Z,bird,1,51.47562841,-0.271246741
200369101,2010-11-28T01:04:00Z,Other,9,51.51688551,-0.101884777
200664101,2010-11-28T13:27:00Z,bird,1,51.68239033,-0.075803298
200780101,2010-11-28T15:59:00Z,cat,2,51.44733735,-0.389919566
202573101,2010-12-01T13:48:00Z,bird,1,51.52837313,-0.051710598
202941101,2010-12-02T08:16:00Z,horse,6,51.35464173,-0.321359497
203054101,2010-12-02T11:26:00Z,dog,4,51.65224395,-0.087112641
205017101,2010-12-05T13:07:00Z,dog,4,51.57131936,-0.167600351
206385101,2010-12-07T20:43:00Z,dog,4,51.56460467,-0.047392545
207392101,2010-12-09T17:36:00Z,Other,9,51.55984466,0.301935469
209524101,2010-12-13T16:22:00Z,dog,4,51.57130821,0.015134742
210029101,2010-12-14T14:28:00Z,horse,6,51.35524892,-0.320432473
210464101,2010-12-15T10:06:00Z,cat,2,51.37639722,-0.217381009
210725101,2010-12-15T19:13:00Z,dog,4,51.53694971,-0.077155969
212258101,2010-12-18T13:42:00Z,dog,4,51.48190705,-0.259804588
212264101,2010-12-18T13:49:00Z,dog,4,51.4348816,-0.149196207
212826101,2010-12-19T08:13:00Z,dog,4,51.47979045,-0.161723808
212932101,2010-12-19T12:29:00Z,dog,4,51.45091127,0.121717744
212938101,2010-12-19T12:35:00Z,dog,4,51.53511239,-0.276001153
213149101,2010-12-19T19:28:00Z,dog,4,51.55756735,0.18157242
213464101,2010-12-20T09:31:00Z,bird,1,51.49226535,-0.007714839
213525101,2010-12-20T11:29:00Z,dog,4,51.50626848,-0.165399101
214208101,2010-12-21T08:31:00Z,dog,4,51.40343394,-0.214144959
214242101,2010-12-21T09:41:00Z,dog,4,51.53292782,-0.041711347
214289101,2010-12-21T10:57:00Z,dog,4,51.57241773,-0.131738589
214330101,2010-12-21T12:30:00Z,dog,4,51.45638782,0.121727235
214391101,2010-12-21T14:25:00Z,dog,4,51.62297636,-0.266808077
214925101,2010-12-22T10:15:00Z,dog,4,51.3861144,-0.106999456
215280101,2010-12-22T23:04:00Z,cat,2,51.53981627,-0.10129091
216289101,2010-12-24T19:47:00Z,dog,4,51.57214697,0.204075301
217168101,2010-12-26T13:49:00Z,dog,4,51.4127326,-0.332536785
217392101,2010-12-26T20:26:00Z,cat,2,51.36908609,-0.213239807
217490101,2010-12-26T23:51:00Z,dog,4,51.52700381,-0.141859183
218152101,2010-12-28T10:45:00Z,dog,4,51.56864196,-0.057118868
218261101,2010-12-28T14:37:00Z,dog,4,51.63437593,0.017046618
218847101,2010-12-29T15:20:00Z,dog,4,51.63274032,0.019603981
219023101,2010-12-29T20:10:00Z,cat,2,51.51457379,-0.060644895
336111,2011-01-01T14:09:00Z,bird,1,51.49320749,-0.040663524
678111,2011-01-02T08:56:00Z,fox,5,51.58296906,-0.093936269
1842111,2011-01-04T18:56:00Z,unknown - domestic animal or pet,7,51.39535016,0.109902056
2067111,2011-01-05T09:24:00Z,cat,2,51.56566724,-0.258829183
3496111,2011-01-08T10:21:00Z,dog,4,51.43613309,-0.39188165
3678111,2011-01-08T17:00:00Z,bird,1,51.4783848,-0.184635031
3992111,2011-01-09T08:52:00Z,cat,2,51.58592221,-0.201815711
6039111,2011-01-13T12:39:00Z,dog,4,51.44149096,-0.309372564
6236111,2011-01-13T19:10:00Z,fox,5,51.51880514,-0.200872308
8013111,2011-01-17T07:24:00Z,deer,3,51.62320161,-0.235404973
9070111,2011-01-19T09:48:00Z,cat,2,51.56344396,-0.112686218
9540111,2011-01-20T09:01:00Z,cat,2,51.35047125,-0.196228217
12290111,2011-01-25T16:47:00Z,cat,2,51.42653316,-0.383012663
13146111,2011-01-27T16:43:00Z,cat,2,51.50316864,-0.097267753
14131111,2011-01-29T12:15:00Z,cat,2,51.54596829,-0.132158786
15686111,2011-02-01T11:30:00Z,cat,2,51.3591229,-0.159835861
17182111,2011-02-04T07:40:00Z,horse,6,51.61515507,-0.192369619
17261111,2011-02-04T11:30:00Z,dog,4,51.61314996,-0.033076692
18520111,2011-02-06T11:00:00Z,dog,4,51.45224964,-0.022742987
19256111,2011-02-07T17:53:00Z,dog,4,51.55758978,-0.122767119
20199111,2011-02-09T14:39:00Z,dog,4,51.57670512,0.214167528
20451111,2011-02-10T00:42:00Z,cat,2,51.46965491,-0.100735643
22134111,2011-02-13T13:42:00Z,cat,2,51.65354049,-0.033366267
22865111,2011-02-15T08:52:00Z,fox,5,51.60745371,0.176120774
25514111,2011-02-20T15:47:00Z,cat,2,51.54160043,-0.058168844
26639111,2011-02-22T20:44:00Z,cat,2,51.54693026,-0.255420093
27880111,2011-02-25T10:12:00Z,dog,4,51.58281473,-0.19154619
30449111,2011-03-02T16:44:00Z,bird,1,51.43305651,-0.144105048
30890111,2011-03-03T15:57:00Z,cat,2,51.45745092,0.054479912
31280111,2011-03-04T11:48:00Z,cat,2,51.48619972,-0.070333565
31985111,2011-03-05T16:20:00Z,cat,2,51.64573674,-0.202846772
32125111,2011-03-05T20:35:00Z,cat,2,51.46440903,-0.137535716
32145111,2011-03-05T21:18:00Z,cat,2,51.53542845,-0.103549982
33179111,2011-03-07T20:57:00Z,fox,5,51.5298336,0.026624686
33518111,2011-03-08T14:15:00Z,dog,4,51.53487601,-0.044756699
34099111,2011-03-09T15:06:00Z,cat,2,51.54605285,-0.139179131
34588111,2011-03-10T14:53:00Z,dog,4,51.58823081,-0.064368191
36607111,2011-03-14T09:44:00Z,cat,2,51.36747262,-0.157245672
37164111,2011-03-15T09:47:00Z,dog,4,51.50421271,-0.343320137
38722111,2011-03-18T12:22:00Z,dog,4,51.64205028,-0.194667623
39510111,2011-03-19T17:40:00Z,cat,2,51.50865861,-0.375726553
39944111,2011-03-20T13:07:00Z,bird,1,51.49437874,-0.024189882
40652111,2011-03-21T17:41:00Z,cat,2,51.6317873,0.007524848
42011111,2011-03-24T09:54:00Z,bird,1,51.52426698,-0.064399048
42622111,2011-03-25T09:32:00Z,cat,2,51.53765289,0.138296138
42770111,2011-03-25T15:30:00Z,dog,4,51.60184173,-0.171180504
43265111,2011-03-26T09:53:00Z,dog,4,51.49495659,-0.12171203
44188111,2011-03-27T22:55:00Z,bird,1,51.41240758,-0.286330534
44894111,2011-03-29T10:23:00Z,cat,2,51.41850861,0.063864411
45294111,2011-03-30T00:03:00Z,cat,2,51.43092955,-0.017002403
46132111,2011-03-31T16:18:00Z,bird,1,51.53249966,-0.310299286
46502111,2011-04-01T09:33:00Z,unknown - domestic animal or pet,7,51.35047125,-0.196228217
47328111,2011-04-02T19:32:00Z,cat,2,51.42244547,-0.206557312
47758111,2011-04-03T14:42:00Z,fox,5,51.51160347,-0.323625299
48824111,2011-04-05T11:40:00Z,bird,1,51.51947175,-0.116162632
49189111,2011-04-06T02:03:00Z,horse,6,51.60175833,-0.03856555
49539111,2011-04-06T18:50:00Z,cat,2,51.53552427,-0.103358545
50170111,2011-04-07T17:30:00Z,bird,1,51.56521484,-0.132307906
50249111,2011-04-07T19:59:00Z,dog,4,51.61023604,-0.018629105
50623111,2011-04-08T11:30:00Z,bird,1,51.45977304,-0.123703249
51906111,2011-04-10T09:33:00Z,cat,2,51.5682086,0.175140577
52137111,2011-04-10T17:05:00Z,cat,2,51.52314992,0.193205084
52625111,2011-04-11T09:23:00Z,unknown - domestic animal or pet,7,51.56185119,-0.138505293
53552111,2011-04-12T17:06:00Z,cat,2,51.549657,-0.116516507
53637111,2011-04-12T18:55:00Z,cat,2,51.38223011,-0.303164177
54660111,2011-04-14T12:00:00Z,bird,1,51.45101457,-0.342785509
56214111,2011-04-16T19:57:00Z,cat,2,51.51991765,0.053312419
56393111,2011-04-17T01:16:00Z,dog,4,51.44312371,-0.018057323
56769111,2011-04-17T17:35:00Z,bird,1,51.46713935,-0.093684469
57712111,2011-04-19T09:44:00Z,cat,2,51.5776778,-0.284897421
57771111,2011-04-19T11:59:00Z,bird,1,51.49271549,-0.055940526
57945111,2011-04-19T17:08:00Z,cat,2,51.5776778,-0.284897421
58182111,2011-04-19T21:42:00Z,cat,2,51.35785456,-0.033058089
58568111,2011-04-20T13:59:00Z,cat,2,51.39219993,-0.299849034
59329111,2011-04-21T16:49:00Z,cat,2,51.62184166,0.021677015
59941111,2011-04-22T13:36:00Z,cat,2,51.5353471,-0.103524526
59967111,2011-04-22T14:12:00Z,cat,2,51.59201335,-0.149977421
59992111,2011-04-22T14:50:00Z,cat,2,51.34742184,-0.094463365999999993
60766111,2011-04-23T11:03:00Z,cat,2,51.43484741,0.004863815
61046111,2011-04-23T17:11:00Z,cat,2,51.52481074,-0.016730666
63138111,2011-04-26T19:33:00Z,bird,1,51.38934083,-0.292466624
64269111,2011-04-28T19:05:00Z,cat,2,51.56273502,-0.108315098
64762111,2011-04-29T18:07:00Z,bird,1,51.53185885,-0.104693263
64851111,2011-04-29T21:06:00Z,dog,4,51.48380056,-0.096302632
65017111,2011-04-30T08:59:00Z,deer,3,51.32169552,-0.09350582
65215111,2011-04-30T16:01:00Z,cat,2,51.38358024,-0.172866954
65291111,2011-04-30T18:30:00Z,cat,2,51.6134475,-0.063931317
65718111,2011-05-01T11:00:00Z,fox,5,51.56363005,0.140451933
65804111,2011-05-01T12:37:00Z,bird,1,51.59398057,-0.107552187
65902111,2011-05-01T15:36:00Z,cat,2,51.52378421,-0.218954737
65916111,2011-05-01T16:11:00Z,dog,4,51.55906258,0.156136425
66969111,2011-05-02T22:21:00Z,deer,3,51.64065537,-0.093916484
67459111,2011-05-03T19:21:00Z,cat,2,51.59593531,-0.073526734
67535111,2011-05-03T21:08:00Z,cat,2,51.55067588,-0.19215735
67885111,2011-05-04T13:40:00Z,cat,2,51.40760298,-0.151850703
68468111,2011-05-05T12:57:00Z,bird,1,51.59409144,-0.248472738
68681111,2011-05-05T18:00:00Z,cat,2,51.54298697,0.028881817
68685111,2011-05-05T18:02:00Z,bird,1,51.58316788,-0.125235525
69093111,2011-05-06T14:02:00Z,fox,5,51.55099867,-0.039291041
69292111,2011-05-06T19:01:00Z,cat,2,51.49539387,-0.37825823
70115111,2011-05-07T21:25:00Z,bird,1,51.46102959,-0.010155936
71417111,2011-05-09T23:17:00Z,cat,2,51.46093671,-0.038260516
71740111,2011-05-10T15:23:00Z,cat,2,51.46337855,-0.350399499
72730111,2011-05-12T09:56:00Z,cat,2,51.62958242,0.001301014
73174111,2011-05-12T21:55:00Z,cat,2,51.47070718,0.133479428
73655111,2011-05-13T18:50:00Z,cat,2,51.52528269,-0.170242371
73926111,2011-05-14T01:18:00Z,dog,4,51.59198151,-0.225324552
74114111,2011-05-14T11:14:00Z,bird,1,51.51199896,-0.137008
